Disaster,,,,,,,,,,
ID,ORGANIZATION,YEAR_,START_DATE,END_DATE,UNIT,NAME,CAUSE,LOCALITY,DESTRUCTION (in Thousand Dollars),TOTAL_ACRES
9013,FWS,2001,7/20/2001 0:00,,81662,NATOUT2,Natural,ORE,41,0.2
9014,FWS,2004,7/22/2004 0:00,7/24/2004 0:00,81662,LENZ,Human,ORE,41,3.1
9015,FWS,1985,1/14/1985 0:00,1/14/1985 0:00,13570,ROCKQUARRY,Human,ORE,41,0.1
9016,FWS,1989,4/21/1989 0:00,4/21/1989 0:00,13570,NUFFER,Human,ORE,41,0.2
9017,FWS,1981,3/28/1981 0:00,3/28/1981 0:00,13570,EBBY TRACT,Human,CAL,6,2
9018,FWS,1992,2/27/1992 0:00,2/27/1992 0:00,13570,BRIDGE,Human,ORE,41,200
9019,FWS,1981,10/25/1981 0:00,10/25/1981 0:00,13570,FRENCHGLEN,Human,ORE,41,3
9020,FWS,1992,3/20/1992 0:00,3/21/1992 0:00,13570,BAKER,Human,ORE,41,900
9021,FWS,1991,2/28/1991 0:00,2/28/1991 0:00,13570,N JONES,Human,ORE,41,150
9022,FWS,1983,7/22/1983 0:00,,13570,EAGLESNEST,Human,ORE,41,0
9023,FWS,1985,3/17/1985 0:00,3/17/1985 0:00,13570,FRENCHGLEN,Human,ORE,41,20
9024,FWS,1995,3/30/1995 0:00,04-03-1995 00:00,13570,STCORRAL,Human,ORE,41,2000
9025,FWS,1983,7/24/1983 0:00,,13570,SADDLEBUTT,Human,ORE,41,0
9026,FWS,1983,7/30/1983 0:00,,13570,KRUMBO,Human,ORE,41,0
9027,FWS,1989,07-03-1989 00:00,07-03-1989 00:00,13570,HOGHOUSE,Human,ORE,41,550
9028,FWS,1989,7/14/1989 0:00,7/14/1989 0:00,13570,HARNEYHOTS,Natural,ORE,41,60
9029,FWS,1989,08-06-1989 00:00,08-06-1989 00:00,13570,OLIVERSPRG,Natural,ORE,41,1
9030,FWS,1987,06-04-1987 00:00,06-04-1987 00:00,13570,KRUMBO 871,Natural,ORE,41,1
9031,FWS,1989,9/25/1989 0:00,9/25/1989 0:00,13570,ES MEADOW,Natural,ORE,41,1
9032,FWS,1989,9/25/1989 0:00,9/25/1989 0:00,13570,NISLANDFLD,Natural,ORE,41,300
9033,FWS,1984,09-10-1984 00:00,09-10-1984 00:00,13570,WIRE CORAL,Human,ORE,41,40
9034,FWS,1989,9/30/1989 0:00,9/30/1989 0:00,13570,JACKETLMF,Human,ORE,41,0.1
9035,FWS,1989,7/26/1989 0:00,7/28/1989 0:00,13570,SOUTHSOLIE,Natural,ORE,41,80
9036,FWS,1984,9/14/1984 0:00,9/14/1984 0:00,13570,BRIDGE CK,Human,ORE,41,2
9037,FWS,1989,08-07-1989 00:00,08-07-1989 00:00,13570,DRY LAKE,Natural,ORE,41,80
9038,FWS,1986,8/18/1986 0:00,8/19/1986 0:00,13570,S MEADOW,Human,ORE,41,0.5
9039,FWS,1988,08-04-1988 00:00,08-06-1988 00:00,13570,DREDGPEAT,Natural,ORE,41,0.5
9040,FWS,1989,10/26/1989 0:00,10/26/1989 0:00,13570,SUICIDE 2,Human,ORE,41,16
9041,FWS,1989,11-02-1989 00:00,11-02-1989 00:00,13570,BAILEY,Human,ORE,41,640
9042,FWS,1986,12-01-1986 00:00,12-01-1986 00:00,13570,HEREFORD,Human,ORE,41,400
9043,FWS,1990,7/23/1990 0:00,7/23/1990 0:00,13570,SLOUGH,Natural,ORE,41,15
9044,FWS,1991,8/19/1991 0:00,8/19/1991 0:00,13570,SO. CENTER,Natural,ORE,41,0.1
9045,FWS,1992,7/31/1992 0:00,7/31/1992 0:00,13570,LANGMAN,Natural,ORE,41,2
9046,FWS,1991,09-05-1991 00:00,,13570,JACKASS,Natural,ORE,41,0.1
9047,FWS,1991,09-05-1991 00:00,,13570,ALKALI,Natural,ORE,41,0.1
9048,FWS,1990,10/16/1990 0:00,10/16/1990 0:00,13570,DIAMOND,Human,ORE,41,3200
9049,FWS,1990,10/28/1990 0:00,10/28/1990 0:00,13570,KADO,Human,ORE,41,180
9050,FWS,1991,09-04-1991 00:00,09-04-1991 00:00,13570,E GRAW CMP,Human,ORE,41,0.1
9051,FWS,1995,9/16/1995 0:00,9/18/1995 0:00,13570,KRUMBO,Human,ORE,41,700
9052,FWS,1991,2/27/1991 0:00,2/27/1991 0:00,13570,KNOX,Human,ORE,41,663
9053,FWS,1995,9/15/1995 0:00,,13570,SQUAWPIT,Natural,ORE,41,40
9054,FWS,2000,3/15/2000 0:00,3/15/2000 0:00,13570,HOW DID IT,Human,ORE,41,1
9055,FWS,2000,06-01-2000 00:00,06-02-2000 00:00,13570,PEPPER,Human,ORE,41,20
9056,FWS,1996,3/30/1996 0:00,,13570,DUCK CLUB,Human,ORE,41,1363
9057,FWS,1996,04-06-1996 00:00,04-07-1996 00:00,13570,SQUAW PIT,Human,ORE,41,152
9058,FWS,1996,06-07-1996 00:00,06-07-1996 00:00,13570,TIPTON,Natural,ORE,41,23
9059,FWS,2002,05-09-2002 00:00,05-10-2002 00:00,13570,SODHOUSE,Human,ORE,41,240
9060,FWS,1996,7/30/1996 0:00,08-01-1996 00:00,13570,ROCKY FORD,Natural,ORE,41,10986.6
9061,FWS,2002,7/22/2002 0:00,7/22/2002 0:00,13570,BUSSE,Natural,ORE,41,0.2
9062,FWS,1996,8/28/1996 0:00,8/28/1996 0:00,13570,BONE YARD,Human,ORE,41,0.5
9063,FWS,1996,8/26/1996 0:00,8/27/1996 0:00,13570,CAMPER COR,Natural,ORE,41,2
9064,FWS,1996,8/27/1996 0:00,,13570,STONEHOUSE,Natural,ORE,41,1
9065,FWS,2000,11-11-2000 00:00,11-11-2000 00:00,13570,WELL DRILL,Human,ORE,41,0.7
9066,FWS,2002,8/27/2002 0:00,8/28/2002 0:00,13570,GRAVY,Natural,ORE,41,12.3
9067,FWS,2002,8/27/2002 0:00,8/28/2002 0:00,13570,OLIVER,Natural,ORE,41,865.3
9068,FWS,1994,4/20/1994 0:00,4/20/1994 0:00,13570,CAR,Human,ORE,41,0.1
9069,FWS,2001,07-11-2001 00:00,7/14/2001 0:00,13570,DOUBLE O,Natural,ORE,41,122.9
9070,FWS,1994,11-01-1994 00:00,,13570,KNOXSPR,Human,ORE,41,37
9071,FWS,1999,9/21/1999 0:00,9/21/1999 0:00,13570,DOUBLEO,Human,ORE,41,3
9072,FWS,1999,11-06-1999 00:00,11-06-1999 00:00,13570,SADDLE,Human,ORE,41,3
9073,FWS,1990,3/20/1990 0:00,3/20/1990 0:00,13570,KRUMBO RD,Human,ORE,41,0.2
9074,FWS,2004,6/18/2004 0:00,6/19/2004 0:00,13570,SKUNK,Natural,ORE,41,0.2
9075,FWS,2004,7/19/2004 0:00,7/22/2004 0:00,13570,LOTSOMOSQUITO,Natural,ORE,41,7
9076,FWS,2004,7/31/2004 0:00,08-01-2004 00:00,13570,TAILOR,Natural,ORE,41,13.5
9077,FWS,2004,7/30/2004 0:00,7/30/2004 0:00,13570,WRIGHTS POND,Natural,ORE,41,0.1
9078,FWS,2004,08-01-2004 00:00,08-02-2004 00:00,13570,RAM DITCH,Natural,ORE,41,300
9079,FWS,2003,10/19/2003 0:00,10/20/2003 0:00,13570,TRANSFORMER,Human,ORE,41,0.8
9080,FWS,2005,8/21/2005 0:00,09-04-2005 00:00,13570,SUICIDE,Natural,ORE,41,7
9081,FWS,2005,8/22/2005 0:00,8/26/2005 0:00,13570,CAR,Human,ORE,41,15.8
9082,FWS,2004,9/27/2004 0:00,10/21/2004 0:00,13570,PETER FRENCH,Human,ORE,41,500
9083,FWS,2006,7/22/2006 0:00,7/23/2006 0:00,13570,CRILL,Natural,ORE,41,13
9084,FWS,2006,7/28/2006 0:00,08-02-2006 00:00,13570,PEANUT LK,Natural,ORE,41,5
9085,FWS,2006,8/18/2006 0:00,8/18/2006 0:00,13570,2483,Human,ORE,41,10
9086,FWS,2006,8/21/2006 0:00,09-12-2006 00:00,13570,GRAND DADDY,Human,ORE,41,1535
9087,FWS,2006,8/21/2006 0:00,8/26/2006 0:00,13570,CRATOR 2,Natural,ORE,41,2054
9088,FWS,2006,8/22/2006 0:00,09-03-2006 00:00,13570,KRUMBO CR,Human,ORE,41,190
9089,FWS,1983,06-05-1983 00:00,06-05-1983 00:00,13582,MCKAY E SH,Human,ORE,41,39
9090,FWS,1995,4/18/1995 0:00,4/18/1995 0:00,13582,CAMPFIRE,Human,ORE,41,0.2
9091,FWS,1990,07-08-1990 00:00,07-08-1990 00:00,13582,SPILLWAY,Human,ORE,41,15
9092,FWS,1995,7/16/1995 0:00,7/16/1995 0:00,13582,BASSRAMP,Human,ORE,41,1
9093,FWS,1995,7/24/1995 0:00,7/24/1995 0:00,13582,WATERHOLE,Human,ORE,41,1
9094,FWS,1995,08-05-1995 00:00,08-05-1995 00:00,13582,HILLSIDE,Human,ORE,41,50
9095,FWS,1995,09-01-1995 00:00,09-01-1995 00:00,13582,SOUTHWEST,Human,ORE,41,150
9096,FWS,2000,3/20/2000 0:00,3/20/2000 0:00,13582,MCKAYCAMP1,Human,ORE,41,0.1
9097,FWS,2000,6/22/2000 0:00,6/22/2000 0:00,13582,SPILLWAY,Human,ORE,41,138
9098,FWS,1996,6/17/1996 0:00,6/17/1996 0:00,13582,DERRICK,Human,ORE,41,1
9099,FWS,2002,05-05-2002 00:00,05-05-2002 00:00,13582,STEVESFIRE,Human,ORE,41,0.1
9100,FWS,2002,7/26/2002 0:00,7/29/2002 0:00,13582,SHAW,Human,ORE,41,76
9101,FWS,1997,07-05-1997 00:00,07-05-1997 00:00,13582,MCKAY1,Human,ORE,41,1
9102,FWS,2003,7/28/2003 0:00,7/28/2003 0:00,13582,WESTSHORE,Human,ORE,41,2.6
9103,FWS,2003,6/30/2003 0:00,6/30/2003 0:00,13582,ESCAPED CAMPFIRE,Human,ORE,41,0.1
9104,FWS,2006,07-03-2006 00:00,,13582,WEST LAUNCH,Human,ORE,41,0.1
9105,FWS,2006,07-03-2006 00:00,,13582,DAM,Human,ORE,41,0.1
9106,FWS,2006,07-03-2006 00:00,,13582,EAST BOAT LAUNCH,Human,ORE,41,0.1
9107,FWS,1985,6/19/1985 0:00,6/20/1985 0:00,14620,MCGEE MT,Natural,NEV,32,1200.6
9108,FWS,1985,07-07-1985 00:00,,14620,PHANTOM,Natural,NEV,32,2
9109,FWS,1985,7/29/1985 0:00,,14620,JUNIPER,Natural,ORE,41,1
9110,FWS,2002,7/28/2002 0:00,7/28/2002 0:00,14620,SEVERITY,Human,NEV,32,6
9111,FWS,2001,07-11-2001 00:00,07-11-2001 00:00,14621,CAMPFIRE,Human,NEV,32,0.1
9112,FWS,1989,8/17/1989 0:00,8/17/1989 0:00,14621,BADGER,Natural,NEV,32,80
9113,FWS,1989,8/18/1989 0:00,8/18/1989 0:00,14621,SHELDON,Natural,NEV,32,2
9114,FWS,1997,09-05-1997 00:00,09-05-1997 00:00,14621,DUFFERENA,Human,NEV,32,0.1
9115,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,CCC,Natural,NEV,32,20
9116,FWS,1986,7/28/1986 0:00,,14621,POND 20,Natural,NEV,32,1
9117,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,KINNEYCAMP,Natural,NEV,32,50
9118,FWS,1988,7/31/1988 0:00,7/31/1988 0:00,14621,K-TWO,Natural,NEV,32,23
9119,FWS,1988,08-10-1988 00:00,8/13/1988 0:00,14621,BALD MTN,Natural,ORE,41,2261.2
9120,FWS,1987,6/14/1987 0:00,,14621,ANDY,Natural,NEV,32,1
9121,FWS,1991,8/17/1991 0:00,8/18/1991 0:00,14621,DP,Natural,NEV,32,0.1
9122,FWS,2001,08-09-2001 00:00,08-10-2001 00:00,14621,RYE CREEK2,Natural,NEV,32,0.2
9123,FWS,1987,7/18/1987 0:00,,14621,RODERO,Natural,NEV,32,1
9124,FWS,1991,09-03-1991 00:00,09-04-1991 00:00,14621,ROUND MT,Natural,NEV,32,24
9125,FWS,1991,09-05-1991 00:00,09-07-1991 00:00,14621,ECHO CANYO,Natural,NEV,32,600
9126,FWS,1995,8/24/1995 0:00,,14621,MOLLY,Natural,NEV,32,0.1
9127,FWS,1995,09-03-1995 00:00,,14621,BIGSPRING,Natural,NEV,32,0.5
9128,FWS,1992,8/28/1992 0:00,8/29/1992 0:00,14621,ECHO CYN,Natural,NEV,32,317.7
9129,FWS,1992,9/26/1992 0:00,9/26/1992 0:00,14621,ELDER SPR,Natural,NEV,32,29
9130,FWS,1992,09-05-1992 00:00,09-05-1992 00:00,14621,UPPERECHO,Natural,NEV,32,115
9131,FWS,1998,6/28/1998 0:00,6/29/1998 0:00,14621,DEVANEY,Natural,NEV,32,4
9132,FWS,1996,07-08-1996 00:00,07-08-1996 00:00,14621,ANTELOPESP,Natural,NEV,32,0.1
9133,FWS,1998,8/19/1998 0:00,8/19/1998 0:00,14621,RACETRACK,Natural,NEV,32,0.1
9134,FWS,1996,7/24/1996 0:00,7/25/1996 0:00,14621,RACETRACK,Natural,NEV,32,0.1
9135,FWS,1996,7/23/1996 0:00,7/24/1996 0:00,14621,WALK185,Natural,NEV,32,0.1
9136,FWS,2002,07-07-2002 00:00,07-09-2002 00:00,14621,TABLE,Natural,NEV,32,365
9137,FWS,1996,8/13/1996 0:00,8/13/1996 0:00,14621,MUDFIRE,Natural,NEV,32,0.1
9138,FWS,1998,10/27/1998 0:00,10/27/1998 0:00,14621,WESTROCK,Human,NEV,32,5
9139,FWS,1996,8/13/1996 0:00,8/13/1996 0:00,14621,RODERO,Natural,NEV,32,0.1
9140,FWS,2002,7/14/2002 0:00,7/14/2002 0:00,14621,HEAVY,Natural,NEV,32,2
9141,FWS,2000,08-03-2000 00:00,,14621,BOUNDARY,Natural,NEV,32,0.1
9142,FWS,2002,7/22/2002 0:00,7/22/2002 0:00,14621,REMMY,Natural,NEV,32,0.1
9143,FWS,2002,7/22/2002 0:00,7/22/2002 0:00,14621,SCORPION,Natural,NEV,32,0.1
9144,FWS,2000,6/18/2000 0:00,6/18/2000 0:00,14621,CCC,Human,NEV,32,0.1
9145,FWS,2000,8/22/2000 0:00,8/22/2000 0:00,14621,BIG SPRING,Human,NEV,32,0.1
9146,FWS,2000,09-03-2000 00:00,09-03-2000 00:00,14621,FISH SPRG,Human,NEV,32,0.1
9147,FWS,2000,09-12-2000 00:00,09-12-2000 00:00,14621,CATNIP 2,Human,NEV,32,0.1
9148,FWS,1996,10-02-1996 00:00,10-05-1996 00:00,14621,CATNIP,Human,NEV,32,5120
9149,FWS,2000,06-11-2000 00:00,,14621,ESCARP1,Natural,NEV,32,0.1
9150,FWS,2002,8/24/2002 0:00,8/24/2002 0:00,14621,VIRGIN CRK,Natural,NEV,32,6
9151,FWS,1994,7/16/1994 0:00,7/17/1994 0:00,14621,CATNIP,Natural,NEV,32,325.1
9152,FWS,1994,7/17/1994 0:00,7/21/1994 0:00,14621,BADGER,Natural,NEV,32,7910
9153,FWS,1994,7/22/1994 0:00,7/23/1994 0:00,14621,BITNER,Natural,NEV,32,1
9154,FWS,2001,07-11-2001 00:00,07-11-2001 00:00,14621,S.CATNIPMT,Natural,NEV,32,30
9155,FWS,2001,07-07-2001 00:00,07-07-2001 00:00,14621,FISH CREEK,Natural,NEV,32,30
9156,FWS,1994,9/19/1994 0:00,9/19/1994 0:00,14621,8A-140,Human,NEV,32,1
9157,FWS,2001,7/13/2001 0:00,7/13/2001 0:00,14621,MAHOGANYMT,Natural,NEV,32,5
9158,FWS,2001,7/15/2001 0:00,7/15/2001 0:00,14621,BITNER,Natural,NEV,32,0.2
9159,FWS,2001,07-06-2001 00:00,07-06-2001 00:00,14621,RYE CREEK,Natural,NEV,32,0.2
9160,FWS,1999,8/23/1999 0:00,8/23/1999 0:00,14621,4 X 4,Natural,NEV,32,0.1
9161,FWS,1999,8/24/1999 0:00,09-06-1999 00:00,14621,BADGER FIR,Natural,NEV,32,40000
9162,FWS,1997,6/28/1997 0:00,6/28/1997 0:00,14621,T-BIRD,Human,NEV,32,0.1
9163,FWS,2001,08-08-2001 00:00,08-10-2001 00:00,14621,VIRGIN,Natural,NEV,32,1800
9164,FWS,2001,08-09-2001 00:00,08-10-2001 00:00,14621,ESCARPMENT,Natural,NEV,32,0.1
9165,FWS,2001,08-08-2001 00:00,08-08-2001 00:00,14621,RACETRACK,Natural,NEV,32,0.2
9166,FWS,1997,7/27/1997 0:00,7/27/1997 0:00,14621,SWANLAKE,Natural,NEV,32,0.3
9167,FWS,1987,8/15/1987 0:00,8/15/1987 0:00,14621,MCKENNEY,Natural,NEV,32,113.5
9168,FWS,1985,6/19/1985 0:00,6/20/1985 0:00,14621,MCGEECYN,Natural,NEV,32,1500
9169,FWS,1989,8/17/1989 0:00,,14621,DUFFERENA,Natural,NEV,32,1
9170,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,BALD,Natural,NEV,32,1
9171,FWS,1989,8/18/1989 0:00,8/18/1989 0:00,14621,SHELDON#2,Natural,NEV,32,1.5
9172,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,TINY,Natural,NEV,32,1
9173,FWS,1991,8/20/1991 0:00,8/20/1991 0:00,14621,CALCUTTA,Natural,NEV,32,1
9174,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,VIRGIN,Natural,NEV,32,5
9175,FWS,1991,8/19/1991 0:00,8/19/1991 0:00,14621,TRACK,Natural,NEV,32,1
9176,FWS,1986,7/28/1986 0:00,7/28/1986 0:00,14621,MICINNY,Natural,NEV,32,15
9177,FWS,1990,8/15/1990 0:00,8/15/1990 0:00,14621,LITTLESGRD,Natural,NEV,32,1
9178,FWS,1991,8/19/1991 0:00,8/19/1991 0:00,14621,LASTCHANCE,Natural,NEV,32,1
9179,FWS,1986,08-10-1986 00:00,08-10-1986 00:00,14621,FLAT TOP,Natural,NEV,32,111.9
9180,FWS,1991,8/19/1991 0:00,8/19/1991 0:00,14621,RYE,Natural,NEV,32,1
9181,FWS,1989,8/15/1989 0:00,8/15/1989 0:00,14621,CAMP1,Human,NEV,32,0.1
9182,FWS,1997,08-05-1997 00:00,08-08-1997 00:00,14621,SUMMIT2,Natural,NEV,32,200
9183,FWS,2004,3/29/2004 0:00,3/29/2004 0:00,14621,BIG SPRINGS CREEK,Human,NEV,32,3.5
9184,FWS,2003,09-05-2003 00:00,09-07-2003 00:00,14621,SWAN LAKE,Natural,NEV,32,3
9185,FWS,2006,6/26/2006 0:00,07-01-2006 00:00,14621,ONION,Natural,NEV,32,150
9186,FWS,2006,6/26/2006 0:00,6/26/2006 0:00,14621,HORSE,Natural,NEV,32,0.2
9187,FWS,2006,6/26/2006 0:00,6/27/2006 0:00,14621,RACETRACK,Natural,NEV,32,0.1
9188,FWS,2006,7/19/2006 0:00,7/19/2006 0:00,14621,VEHICLE,Human,NEV,32,0.1
9189,FWS,1983,6/19/1983 0:00,6/19/1983 0:00,13583,NRIDGEUNIT,Human,WAS,53,58
9190,FWS,1983,6/20/1983 0:00,6/20/1983 0:00,13583,PATERSON,Human,WAS,53,20
9191,FWS,1983,6/23/1983 0:00,6/23/1983 0:00,13583,BOARDMAN,Human,ORE,41,19
9192,FWS,1997,08-02-1997 00:00,,13583,MCCAMPPM2,Human,ORE,41,0.1
9193,FWS,1997,7/31/1997 0:00,7/31/1997 0:00,13583,8TH STREET,Human,ORE,41,0.3
9194,FWS,1989,06-08-1989 00:00,06-08-1989 00:00,13583,FIGURE 8,Human,WAS,53,5
9195,FWS,1991,6/17/1991 0:00,6/17/1991 0:00,13583,DODGE RAM,Human,WAS,53,0.1
9196,FWS,1984,6/22/1984 0:00,6/22/1984 0:00,13583,CFI,Human,WAS,53,7.5
9197,FWS,1991,06-04-1991 00:00,06-04-1991 00:00,13583,TRAIN911,Human,WAS,53,30
9198,FWS,1984,6/23/1984 0:00,6/23/1984 0:00,13583,IRONHORSEI,Human,ORE,41,13.8
9199,FWS,1984,08-01-1984 00:00,08-01-1984 00:00,13583,CF II,Human,ORE,41,8
9200,FWS,1984,08-05-1984 00:00,08-05-1984 00:00,13583,IRONHORSE2,Human,WAS,53,540
9201,FWS,1990,6/13/1990 0:00,6/13/1990 0:00,13583,TRAIN 01,Human,WAS,53,8
9202,FWS,1990,06-11-1990 00:00,06-11-1990 00:00,13583,TRAIN 02,Human,WAS,53,2
9203,FWS,1990,6/21/1990 0:00,6/21/1990 0:00,13583,BENCHMK280,Human,ORE,41,2
9204,FWS,1990,6/26/1990 0:00,6/26/1990 0:00,13583,TRAIN 03,Human,WAS,53,3
9205,FWS,1992,5/26/1992 0:00,5/26/1992 0:00,13583,ANGLER,Human,WAS,53,5
9206,FWS,1997,9/17/1997 0:00,9/17/1997 0:00,13583,PARIWHRAIL,Human,WAS,53,550
9207,FWS,1988,08-03-1988 00:00,08-03-1988 00:00,13583,TRAIN 81,Human,WAS,53,1260
9208,FWS,1990,07-05-1990 00:00,07-05-1990 00:00,13583,TRAIN 04,Human,WAS,53,100
9209,FWS,2001,10-09-2001 00:00,10-09-2001 00:00,13583,FALERSMOKE,Human,ORE,41,0.1
9210,FWS,1995,06-12-1995 00:00,06-12-1995 00:00,13583,PAT195,Human,WAS,53,10
9211,FWS,1988,09-01-1988 00:00,09-01-1988 00:00,13583,FUSE,Human,ORE,41,1
9212,FWS,1992,06-01-1992 00:00,06-01-1992 00:00,13583,WHITCOMB,Human,WAS,53,5
9213,FWS,1995,7/18/1995 0:00,7/18/1995 0:00,13583,N.WHITCOMB,Human,WAS,53,50
9214,FWS,1992,07-06-1992 00:00,07-06-1992 00:00,13583,U.P. FARM,Natural,WAS,53,25
9215,FWS,1995,6/30/1995 0:00,6/30/1995 0:00,13583,WHCB 95-1,Human,WAS,53,1
9216,FWS,1995,07-01-1995 00:00,07-01-1995 00:00,13583,WH-CB-95-2,Human,WAS,53,1
9217,FWS,1995,7/20/1995 0:00,7/20/1995 0:00,13583,WHCB 95-3,Human,WAS,53,1
9218,FWS,1987,8/26/1987 0:00,8/26/1987 0:00,13583,TRAIN-6,Human,WAS,53,33.6
9219,FWS,1987,9/15/1987 0:00,9/15/1987 0:00,13583,TRAIN-7,Human,WAS,53,6.3
9220,FWS,1987,10-01-1987 00:00,10-01-1987 00:00,13583,TRAIN-8,Human,WAS,53,30.7
9221,FWS,1995,08-03-1995 00:00,08-03-1995 00:00,13583,WHCB-95-4,Human,WAS,53,40
9222,FWS,1995,08-05-1995 00:00,08-05-1995 00:00,13583,PAT-95-2,Human,WAS,53,600
9223,FWS,1995,9/13/1995 0:00,9/14/1995 0:00,13583,WHCB 95-5,Human,WAS,53,17
9224,FWS,1998,02-08-1998 00:00,,13583,MCCAR2,Human,ORE,41,0.1
9225,FWS,1995,10/19/1995 0:00,10/19/1995 0:00,13583,MP-155,Human,ORE,41,1
9226,FWS,1998,07-02-1998 00:00,07-02-1998 00:00,13583,WHGLADECK,Human,WAS,53,14
9227,FWS,1998,07-10-1998 00:00,07-11-1998 00:00,13583,UM-PAT-1,Natural,WAS,53,80
9228,FWS,2000,6/14/2000 0:00,6/14/2000 0:00,13583,GLADECREEK,Human,WAS,53,580
9229,FWS,1998,7/19/1998 0:00,7/19/1998 0:00,13583,WHHILE161,Human,WAS,53,20
9230,FWS,2000,6/20/2000 0:00,6/20/2000 0:00,13583,FIGURE8,Human,WAS,53,2
9231,FWS,1993,07-02-1993 00:00,07-02-1993 00:00,13583,CROW BUTTE,Human,WAS,53,950
9232,FWS,1993,8/17/1993 0:00,8/17/1993 0:00,13583,TRAILER,Human,ORE,41,60
9233,FWS,1996,07-03-1996 00:00,,13583,NORTHGATE,Human,ORE,41,2
9234,FWS,1996,07-05-1996 00:00,07-05-1996 00:00,13583,TRAILHEAD,Human,WAS,53,1
9235,FWS,1996,07-08-1996 00:00,07-08-1996 00:00,13583,WHELECTRIC,Human,WAS,53,5
9236,FWS,2000,7/24/2000 0:00,7/25/2000 0:00,13583,BOARDTRAIN,Human,ORE,41,2
9237,FWS,1996,7/26/1996 0:00,7/26/1996 0:00,13583,MCCAR,Human,ORE,41,30
9238,FWS,1996,08-01-1996 00:00,08-01-1996 00:00,13583,PATLOG1,Human,WAS,53,0.1
9239,FWS,2002,07-09-2002 00:00,07-09-2002 00:00,13583,PATERSONSL,Human,WAS,53,600
9240,FWS,2002,07-05-2002 00:00,07-05-2002 00:00,13583,WHITCAMP,Human,WAS,53,0.1
9241,FWS,1998,11/28/1998 0:00,,13583,MCBLIND12,Human,WAS,53,0.1
9242,FWS,2001,3/13/2001 0:00,3/13/2001 0:00,13583,POWERLINE,Human,ORE,41,5
9243,FWS,2001,05-05-2001 00:00,05-05-2001 00:00,13583,FALERROAD,Human,ORE,41,2
9244,FWS,2001,5/22/2001 0:00,5/22/2001 0:00,13583,BOARDMENRR,Human,ORE,41,0.5
9245,FWS,2001,06-01-2001 00:00,06-01-2001 00:00,13583,UMTRIDGE,Human,WAS,53,500
9246,FWS,2001,06-01-2001 00:00,06-01-2001 00:00,13583,CROWBUTTRD,Human,WAS,53,10
9247,FWS,2001,06-01-2001 00:00,06-01-2001 00:00,13583,UMTPATERSO,Human,WAS,53,480
9248,FWS,1999,7/14/1999 0:00,7/14/1999 0:00,13583,84RESTAREA,Human,ORE,41,62.5
9249,FWS,1994,08-07-1994 00:00,08-08-1994 00:00,13583,BOARD 1-94,Human,ORE,41,30
9250,FWS,1994,7/22/1994 0:00,7/22/1994 0:00,13583,RIDGE 1-94,Human,WAS,53,40
9251,FWS,1999,7/17/1999 0:00,7/17/1999 0:00,13583,WRESTAREA,Human,ORE,41,145
9252,FWS,1994,8/28/1994 0:00,8/28/1994 0:00,13583,PATER 1-94,Human,WAS,53,133
9253,FWS,1999,08-01-1999 00:00,08-02-1999 00:00,13583,WICAUSEWAY,Human,WAS,53,5
9254,FWS,1997,05-10-1997 00:00,05-10-1997 00:00,13583,MCCAMP PM,Human,ORE,41,0.1
9255,FWS,1997,05-11-1997 00:00,05-11-1997 00:00,13583,WHIT PUMP,Human,WAS,53,0.5
9256,FWS,1997,5/17/1997 0:00,5/17/1997 0:00,13583,MCCAMP PB,Human,ORE,41,0.1
9257,FWS,1997,06-03-1997 00:00,06-03-1997 00:00,13583,PATTRAIN1,Human,WAS,53,3
9258,FWS,2004,4/16/2004 0:00,4/16/2004 0:00,13583,IRRIGON TRESPASS,Human,ORE,41,0.5
9259,FWS,2003,4/28/2003 0:00,4/28/2003 0:00,13583,FENCELINE TRESSPASS,Human,ORE,41,0.2
9260,FWS,2003,5/29/2003 0:00,5/29/2003 0:00,13583,POLE,Human,ORE,41,0.1
9261,FWS,2003,7/18/2003 0:00,7/18/2003 0:00,13583,BOARDMAN RR,Human,ORE,41,10.7
9262,FWS,2003,7/26/2003 0:00,7/27/2003 0:00,13583,CROWBUTTE,Human,WAS,53,0.3
9263,FWS,2004,6/28/2004 0:00,,13583,COLUMBIA LN,Human,ORE,41,0.1
9264,FWS,2006,08-12-2006 00:00,8/13/2006 0:00,13583,PATTERSON,Human,WAS,53,3
9265,FWS,2006,08-12-2006 00:00,8/13/2006 0:00,13583,PATTERSON BOAT LAUNCH,Human,WAS,53,2
9266,FWS,2006,09-08-2006 00:00,09-09-2006 00:00,13583,PATTERSON FERRY,Human,ORE,41,1.5
9267,FWS,2006,09-08-2006 00:00,09-08-2006 00:00,13583,WHITCOMB EAST,Human,WAS,53,3
9268,FWS,2006,09-08-2006 00:00,09-08-2006 00:00,13583,WHITCOMB WEST,Human,WAS,53,1
9269,FWS,2006,10-03-2006 00:00,10-03-2006 00:00,13583,BOARDMAN MP163,Human,ORE,41,0.1
9270,FWS,2006,4/18/2006 0:00,,13583,COTTON,Human,ORE,41,0.6
