Calamities,,,,,,,,,,
ID,COMPANY,UNIT,NAME,CAUSE,YEAR_,START_DATE,END_DATE,STATE,STATE_FIPS,AREA_AFFECTED(in ACRES)
16422,FS,6,Indian,Human,2016,8/17/2016 0:00,8/17/2016 0:00,ORE,41,0.1
16424,FS,3,STINA,Natural,2016,7/19/2016 0:00,7/21/2016 0:00,ARI,4,0.5
16426,FS,5,Double,Natural,2016,09-12-2016 00:00,10/13/2016 0:00,CAL,6,0.1
16431,FS,5,Spring,Natural,2016,07-12-2016 00:00,7/30/2016 0:00,CAL,6,179
16432,FS,5,Tamarack,Human,2016,8/16/2016 0:00,8/16/2016 0:00,CAL,6,0.25
16433,FS,5,Warm,Natural,2016,09-11-2016 00:00,9/17/2016 0:00,CAL,6,28
16434,FS,5,Onion,Natural,2016,6/19/2016 0:00,6/20/2016 0:00,CAL,6,0.1
16435,FS,5,Devil,Natural,2016,6/29/2016 0:00,6/29/2016 0:00,CAL,6,0.1
16436,FS,5,Twin,Natural,2016,07-05-2016 00:00,7/13/2016 0:00,CAL,6,0.5
16437,FS,5,Senger,Natural,2016,7/27/2016 0:00,8/30/2016 0:00,CAL,6,0.1
16438,FS,5,Kokanee,Natural,2016,09-11-2016 00:00,09-12-2016 00:00,CAL,6,0.1
16439,FS,6,Fatwood,Human,2016,04-07-2016 00:00,04-08-2016 00:00,ORE,41,0.1
16440,FS,6,Round Top,Natural,2016,06-05-2016 00:00,06-06-2016 00:00,ORE,41,0.1
16441,FS,6,62 Fire,Natural,2016,06-06-2016 00:00,06-06-2016 00:00,ORE,41,0.01
16442,FS,6,Freddy Camp 2 Fire,Natural,2016,06-06-2016 00:00,06-08-2016 00:00,ORE,41,0.75
16443,FS,6,Huckleberry Lake,Natural,2016,06-06-2016 00:00,06-07-2016 00:00,ORE,41,0.25
16444,FS,6,Pirate Fire,Natural,2016,06-06-2016 00:00,06-11-2016 00:00,ORE,41,8.4
16445,FS,6,Freddy Camp,Natural,2016,06-06-2016 00:00,06-07-2016 00:00,ORE,41,0.1
16446,FS,6,Duke Fire,Natural,2016,06-06-2016 00:00,06-08-2016 00:00,ORE,41,0.1
16447,FS,6,Boot,Natural,2016,06-06-2016 00:00,06-08-2016 00:00,ORE,41,0.1
16448,FS,6,Rock Creek,Natural,2016,06-06-2016 00:00,06-09-2016 00:00,ORE,41,0.1
16449,FS,6,Cherry Fire,Natural,2016,06-06-2016 00:00,06-10-2016 00:00,ORE,41,0.25
16450,FS,6,Slash,Natural,2016,06-06-2016 00:00,06-12-2016 00:00,ORE,41,0.1
16451,FS,6,Melvin,Natural,2016,06-06-2016 00:00,6/13/2016 0:00,ORE,41,0.25
16452,FS,6,Maverick,Human,2016,07-01-2016 00:00,07-01-2016 00:00,ORE,41,0.25
16453,FS,6,Fish,Human,2016,6/30/2016 0:00,6/30/2016 0:00,ORE,41,0.2
16454,FS,6,Mill fire,Human,2016,07-02-2016 00:00,07-02-2016 00:00,ORE,41,0.01
16455,FS,6,Teach Fire,Human,2016,6/30/2016 0:00,6/30/2016 0:00,ORE,41,0.01
16456,FS,6,Round Lake,Human,2016,7/31/2016 0:00,08-01-2016 00:00,ORE,41,0.01
16457,FS,6,Little Elk,Human,2016,08-05-2016 00:00,08-05-2016 00:00,ORE,41,0.1
16458,FS,6,Beaver,Human,2016,08-06-2016 00:00,08-07-2016 00:00,ORE,41,0.25
16459,FS,6,Reese,Human,2016,8/26/2016 0:00,8/27/2016 0:00,ORE,41,0.1
16460,FS,6,Wesley,Human,2016,09-07-2016 00:00,09-08-2016 00:00,ORE,41,0.1
16461,FS,6,MAC Fire,Human,2016,09-10-2016 00:00,09-11-2016 00:00,ORE,41,0.01
16462,FS,6,Red Lake,Human,2016,9/15/2016 0:00,9/16/2016 0:00,ORE,41,0.01
16463,FS,6,Hunter,Human,2016,10-01-2016 00:00,10-01-2016 00:00,ORE,41,0.1
16464,FS,6,Fourbit,Human,2016,10-09-2016 00:00,10-09-2016 00:00,ORE,41,0.1
16465,FS,6,Baptist Campfire,Human,2016,10/19/2016 0:00,10/20/2016 0:00,ORE,41,0.1
16466,FS,6,Slate,Human,2016,8/23/2016 0:00,8/28/2016 0:00,ORE,41,0.1
16467,FS,2,Dome Peak,Natural,2016,8/29/2016 0:00,11/23/2016 0:00,COL,8,0.1
16468,FS,2,Frey Gulch 2,Human,2016,10-08-2016 00:00,02-06-2017 00:00,COL,8,22
16469,FS,2,Elliott Ridge,Human,2016,10/22/2016 0:00,02-06-2017 00:00,COL,8,0.25
16470,FS,2,Jackstraw,Human,2016,11-09-2016 00:00,12/31/2016 0:00,COL,8,1.5
16471,FS,2,Dry Sweetwater,Human,2016,11/20/2016 0:00,12/31/2016 0:00,COL,8,1.5
16480,FS,6,Granite,Human,2016,06-07-2016 00:00,06-10-2016 00:00,ORE,41,1
16481,FS,6,Lithia Campfire,Human,2016,6/16/2016 0:00,6/16/2016 0:00,ORE,41,0.1
16482,FS,6,Kanaka,Human,2016,07-04-2016 00:00,07-05-2016 00:00,ORE,41,0.1
16483,FS,6,Seattle Bar,Human,2016,7/17/2016 0:00,7/17/2016 0:00,ORE,41,0.01
16484,FS,6,Lick Gulch,Human,2016,7/20/2016 0:00,7/22/2016 0:00,CAL,6,0.1
16485,FS,6,Strong Arm,Human,2016,7/28/2016 0:00,08-10-2016 00:00,ORE,41,8.49
16486,FS,6,Kanaka #2,Human,2016,8/17/2016 0:00,8/23/2016 0:00,ORE,41,0.25
16487,FS,6,Middle Fork,Human,2016,10-12-2016 00:00,10/15/2016 0:00,CAL,6,0.25
16488,FS,2,Fall Creek,Natural,2016,8/31/2016 0:00,10/27/2016 0:00,COL,8,0.4
16489,FS,2,Keystone Road,Human,2016,09-04-2016 00:00,09-06-2016 00:00,COL,8,0.1
16490,FS,2,Snell Creek,Natural,2016,09-08-2016 00:00,9/20/2016 0:00,COL,8,0.1
16491,FS,2,Tigiwon,Human,2016,09-10-2016 00:00,9/14/2016 0:00,COL,8,0.1
16492,FS,2,Beaver Lake,Natural,2016,09-11-2016 00:00,9/20/2016 0:00,COL,8,0.1
16493,FS,2,Trailer,Human,2016,09-12-2016 00:00,9/13/2016 0:00,COL,8,0.1
16494,FS,2,Maroon,Natural,2016,9/13/2016 0:00,11/29/2016 0:00,COL,8,2
16495,FS,2,Main Elk Creek,Natural,2016,9/14/2016 0:00,9/23/2016 0:00,COL,8,0.1
16496,FS,2,Derby,Natural,2016,9/15/2016 0:00,10-05-2016 00:00,COL,8,0.25
16497,FS,2,Eaglesmere,Human,2016,9/25/2016 0:00,9/26/2016 0:00,COL,8,0.1
16498,FS,2,Congo,Human,2016,9/26/2016 0:00,10-06-2016 00:00,COL,8,0.1
16499,FS,2,Freeman,Human,2016,10/15/2016 0:00,11/28/2016 0:00,COL,8,360
16500,FS,2,Snake River,Human,2016,6/27/2016 0:00,6/30/2016 0:00,COL,8,0.1
16501,FS,2,Red Table,Natural,2016,7/13/2016 0:00,7/19/2016 0:00,COL,8,24
16502,FS,2,Ophir,Human,2016,7/14/2016 0:00,7/15/2016 0:00,COL,8,0.1
16503,FS,2,Weller,Human,2016,7/16/2016 0:00,08-05-2016 00:00,COL,8,0.1
16504,FS,2,Dickson Creek,Human,2016,7/17/2016 0:00,7/17/2016 0:00,COL,8,0.1
16505,FS,2,Sleepy,Natural,2016,7/21/2016 0:00,7/29/2016 0:00,COL,8,0.25
16506,FS,2,West Ridge,Natural,2016,7/24/2016 0:00,8/15/2016 0:00,COL,8,0.1
16507,FS,2,TRAP,Human,2016,7/30/2016 0:00,7/31/2016 0:00,COL,8,0.1
16508,FS,2,Ute Pass,Human,2016,7/31/2016 0:00,08-01-2016 00:00,COL,8,0.1
16509,FS,2,Gold Hill,Natural,2016,08-02-2016 00:00,08-03-2016 00:00,COL,8,0.1
16510,FS,2,Big Fish,Natural,2016,08-08-2016 00:00,8/13/2016 0:00,COL,8,0.1
16511,FS,2,Lost Solar,Natural,2016,08-08-2016 00:00,11/28/2016 0:00,COL,8,4417
16512,FS,2,Hunter Creek Valley,Natural,2016,08-11-2016 00:00,08-11-2016 00:00,COL,8,0.1
16513,FS,2,Alkalai,Natural,2016,8/20/2016 0:00,09-10-2016 00:00,COL,8,1.2
16514,FS,2,Ruedi,Natural,2016,8/28/2016 0:00,8/29/2016 0:00,COL,8,0.1
16515,FS,2,Grizzly,Natural,2016,8/29/2016 0:00,9/17/2016 0:00,COL,8,0.1
16525,FS,5,PILOT,Human,2016,08-07-2016 00:00,8/16/2016 0:00,CAL,6,8110
16535,FS,2,950,Human,2016,9/28/2016 0:00,9/28/2016 0:00,COL,8,0.1
16536,FS,2,ICE CAVE,Human,2016,10-12-2016 00:00,10-12-2016 00:00,COL,8,0.1
16537,FS,2,Talcott,Human,2016,10/17/2016 0:00,10/21/2016 0:00,COL,8,13.9
16538,FS,2,Barr Trail,Human,2016,10/23/2016 0:00,10/23/2016 0:00,COL,8,0.1
16539,FS,2,West Creek,Human,2016,10/23/2016 0:00,10/24/2016 0:00,COL,8,0.25
16540,FS,2,Pancake,Human,2016,10-02-2016 00:00,10/24/2016 0:00,COL,8,0.1
16541,FS,2,717,Human,2016,11-10-2016 00:00,11-11-2016 00:00,COL,8,0.1
16542,FS,2,Schilling,Human,2016,11/29/2016 0:00,11/29/2016 0:00,COL,8,0.1
16543,FS,2,Ice Cave Canyon,Human,2016,12-03-2016 00:00,12-05-2016 00:00,COL,8,0.1
16544,FS,2,Missouri,Human,2016,04-12-2016 00:00,4/15/2016 0:00,COL,8,0.25
16545,FS,2,Limbaugh Canyon,Human,2016,07-10-2016 00:00,07-11-2016 00:00,COL,8,0.25
16546,FS,2,Plum,Natural,2016,7/19/2016 0:00,7/20/2016 0:00,COL,8,0.1
16547,FS,2,Chautauqua,Natural,2016,08-08-2016 00:00,08-09-2016 00:00,COL,8,0.1
16548,FS,2,Experimental,Natural,2016,8/16/2016 0:00,8/17/2016 0:00,COL,8,0.1
16549,FS,2,Mt Herman,Human,2016,8/18/2016 0:00,8/19/2016 0:00,COL,8,0.1
16555,FS,6,Horse Creek,Human,2016,04-03-2016 00:00,04-04-2016 00:00,ORE,41,0.1
16556,FS,6,Caves Highway 1400,Human,2016,8/19/2016 0:00,8/19/2016 0:00,ORE,41,0.1
16557,FS,6,Brushy,Natural,2016,9/21/2016 0:00,9/22/2016 0:00,CAL,6,0.6
16558,FS,6,Ring,Human,2016,12-06-2016 00:00,12-06-2016 00:00,ORE,41,0.1
16571,FS,5,apple,Human,2016,9/29/2016 0:00,9/29/2016 0:00,CAL,6,0.25
16572,FS,5,tree,Human,2016,9/29/2016 0:00,9/30/2016 0:00,CAL,6,0.1
16573,FS,5,hill,Human,2016,10-10-2016 00:00,10-10-2016 00:00,CAL,6,0.5
16574,FS,5,stockton,Human,2016,10-11-2016 00:00,10-11-2016 00:00,CAL,6,0.5
16575,FS,5,lone,Human,2016,10/21/2016 0:00,10/21/2016 0:00,CAL,6,0.1
16576,FS,5,kitching,Natural,2016,10/24/2016 0:00,10/25/2016 0:00,CAL,6,0.6
16581,FS,4,PIONEER,Human,2016,7/18/2016 0:00,1/24/2017 0:00,IDA,16,188404
16606,FS,5,Pine,Human,2016,6/30/2016 0:00,12/15/2016 0:00,CAL,6,2304
16607,FS,6,Mint,Human,2016,7/29/2016 0:00,7/29/2016 0:00,ORE,41,0.1
16608,FS,6,Rock,Human,2016,09-10-2016 00:00,09-10-2016 00:00,ORE,41,0.1
16632,FS,4,Briggs,Natural,2016,08-09-2016 00:00,9/22/2016 0:00,UTA,49,9015
16635,FS,5,hess,Human,2016,06-08-2016 00:00,06-08-2016 00:00,CAL,6,0.5
16636,FS,5,ramp,Human,2016,9/21/2016 0:00,9/21/2016 0:00,CAL,6,0.1
16637,FS,5,rock,Human,2016,8/15/2016 0:00,8/15/2016 0:00,CAL,6,0.5
16638,FS,5,water,Human,2016,9/25/2016 0:00,9/25/2016 0:00,CAL,6,0.5
16639,FS,2,North Rim,Human,2016,12/25/2016 0:00,12/27/2016 0:00,COL,8,7
16640,FS,5,thomas,Human,2016,3/23/2016 0:00,3/24/2016 0:00,CAL,6,1.3
16641,FS,5,Mariposa,Human,2016,08-04-2016 00:00,08-04-2016 00:00,CAL,6,5
16642,FS,5,west,Human,2016,8/31/2016 0:00,8/31/2016 0:00,CAL,6,0.1
16643,FS,5,ken,Human,2016,09-03-2016 00:00,09-04-2016 00:00,CAL,6,20
16648,FS,4,BUCK,Natural,2016,07-03-2016 00:00,09-01-2016 00:00,IDA,16,1255
16649,FS,4,ROUGH,Natural,2016,08-07-2016 00:00,8/30/2016 0:00,IDA,16,4134
16660,FS,3,COCKSCOMB,Natural,2016,7/30/2016 0:00,7/31/2016 0:00,ARI,4,0.1
16661,FS,4,Highline,Natural,2016,6/18/2016 0:00,7/21/2016 0:00,WYO,56,0.2
16662,FS,4,Toppings,Human,2016,08-02-2016 00:00,08-02-2016 00:00,WYO,56,0.1
16665,FS,1,Agnes Lake Fire,Human,2016,8/31/2016 0:00,9/29/2016 0:00,MON,30,23
16666,FS,3,Dinner Park,Natural,2016,6/26/2016 0:00,6/26/2016 0:00,NM,35,0.1
16667,FS,3,Two Bears,Natural,2016,6/26/2016 0:00,6/26/2016 0:00,NM,35,0.1
16711,FS,6,Raccoon Fire,Human,2016,6/27/2016 0:00,07-04-2016 00:00,ORE,41,11.6
16712,FS,6,Quosantana,Human,2016,08-09-2016 00:00,08-10-2016 00:00,ORE,41,0.25
16713,FS,6,Smith Fire,Natural,2016,9/20/2016 0:00,9/26/2016 0:00,ORE,41,3.6
16714,FS,6,Haven Fire,Natural,2016,9/21/2016 0:00,9/24/2016 0:00,ORE,41,0.11
16715,FS,3,Dan Valley,Natural,2016,6/21/2016 0:00,6/22/2016 0:00,NM,35,0.5
16716,FS,3,Lucas,Natural,2016,6/22/2016 0:00,6/22/2016 0:00,NM,35,0.1
16717,FS,3,Oso Ridge,Natural,2016,6/25/2016 0:00,6/27/2016 0:00,NM,35,0.1
16718,FS,3,Rudolph,Human,2016,12/19/2016 0:00,12/19/2016 0:00,ARI,4,0.25
16719,FS,4,Bears Hole,Human,2016,10/27/2016 0:00,11/28/2016 0:00,UTA,49,0.1
16725,FS,5,GIBSON,Human,2016,08-02-2016 00:00,08-04-2016 00:00,CAL,6,0.5
16726,FS,1,Rock Creek 2,Human,2016,11/28/2016 0:00,12-01-2016 00:00,MON,30,0.1
16727,FS,1,Lower Spruce Ridge,Human,2016,12/19/2016 0:00,12/23/2016 0:00,MON,30,0.1
16728,FS,3,Afternoon,Human,2016,06-03-2016 00:00,06-03-2016 00:00,ARI,4,1
16729,FS,3,Tomorrow,Human,2016,06-04-2016 00:00,06-04-2016 00:00,ARI,4,0.1
16730,FS,3,Park,Natural,2016,06-11-2016 00:00,06-11-2016 00:00,ARI,4,0.75
16731,FS,3,304,Natural,2016,6/28/2016 0:00,6/29/2016 0:00,ARI,4,0.1
16732,FS,3,Potato,Natural,2016,6/29/2016 0:00,6/29/2016 0:00,ARI,4,0.1
16733,FS,3,Goose,Natural,2016,07-02-2016 00:00,07-02-2016 00:00,ARI,4,0.1
16734,FS,3,Slider,Natural,2016,07-01-2016 00:00,07-02-2016 00:00,ARI,4,0.1
16735,FS,3,Independence,Human,2016,07-04-2016 00:00,07-04-2016 00:00,ARI,4,0.1
16736,FS,3,Truck,Human,2016,7/15/2016 0:00,7/15/2016 0:00,ARI,4,0.17
16737,FS,3,Knoll Lake,Human,2016,7/16/2016 0:00,7/17/2016 0:00,ARI,4,1.3
16738,FS,3,Banjo,Natural,2016,7/19/2016 0:00,7/19/2016 0:00,ARI,4,0.1
16739,FS,3,Lee,Natural,2016,7/20/2016 0:00,7/21/2016 0:00,ARI,4,0.1
16740,FS,3,Moqui,Natural,2016,7/20/2016 0:00,7/20/2016 0:00,ARI,4,0.1
16741,FS,3,Compound,Natural,2016,7/20/2016 0:00,7/20/2016 0:00,ARI,4,0.1
16742,FS,3,Orion,Natural,2016,7/20/2016 0:00,7/20/2016 0:00,ARI,4,0.1
16743,FS,3,Anderson,Natural,2016,7/20/2016 0:00,7/21/2016 0:00,ARI,4,0.1
16756,FS,5,basin,Human,2016,8/15/2016 0:00,8/16/2016 0:00,CAL,6,40
16757,FS,5,BLUE CUT,Human,2016,8/16/2016 0:00,8/27/2016 0:00,CAL,6,36274
16758,FS,5,Silverado,Human,2016,10-04-2016 00:00,10-04-2016 00:00,CAL,6,0.1
16759,FS,3,Cruz Canyon,Human,2016,11/25/2016 0:00,01-06-2017 00:00,ARI,4,2
16760,FS,3,PUTNEY,Human,2016,9/26/2016 0:00,9/26/2016 0:00,ARI,4,0.1
16761,FS,3,FERNO,Natural,2016,10/16/2016 0:00,10/18/2016 0:00,ARI,4,0.1
16762,FS,3,CENTURY,Human,2016,11/19/2016 0:00,11/19/2016 0:00,ARI,4,1
16763,FS,3,LABOR,Natural,2016,09-05-2016 00:00,11-02-2016 00:00,ARI,4,429
16764,FS,3,RIGGS,Human,2016,10-12-2016 00:00,10/31/2016 0:00,ARI,4,0.3
16765,FS,3,HISTORIC,Natural,2016,11/20/2016 0:00,11/21/2016 0:00,ARI,4,0.1
16766,FS,5,El Monte,Human,2016,12/29/2016 0:00,12/29/2016 0:00,CAL,6,0.01
16767,FS,5,Rogers,Human,2016,12/15/2016 0:00,12/15/2016 0:00,CAL,6,0.2
16768,FS,3,Junior,Natural,2016,6/21/2016 0:00,6/23/2016 0:00,NM,35,0.1
16769,FS,3,Davis Willow,Natural,2016,6/22/2016 0:00,6/22/2016 0:00,NM,35,2
16770,FS,3,Blue,Natural,2016,6/23/2016 0:00,6/23/2016 0:00,NM,35,0.1
16771,FS,3,Plantation,Natural,2016,6/26/2016 0:00,07-05-2016 00:00,NM,35,4.5
16772,FS,3,North Dalton,Natural,2016,6/27/2016 0:00,6/28/2016 0:00,NM,35,0.19
16773,FS,3,Mesa,Human,2016,9/19/2016 0:00,9/20/2016 0:00,NM,35,1
16774,FS,3,largo,Natural,2016,9/21/2016 0:00,9/28/2016 0:00,NM,35,0.1
16775,FS,3,Pumice,Human,2016,11/17/2016 0:00,11/17/2016 0:00,NM,35,1
16780,FS,3,Bear Paw,Natural,2016,8/13/2016 0:00,8/15/2016 0:00,NM,35,0.1
16781,FS,3,Borrego,Natural,2016,8/19/2016 0:00,8/20/2016 0:00,NM,35,0.1
16782,FS,3,Gurule,Natural,2016,8/29/2016 0:00,8/31/2016 0:00,NM,35,0.1
16783,FS,3,138,Natural,2016,09-06-2016 00:00,09-08-2016 00:00,NM,35,329
16784,FS,3,Utes,Natural,2016,9/13/2016 0:00,9/13/2016 0:00,NM,35,0.1
16785,FS,3,488,Natural,2016,9/16/2016 0:00,9/16/2016 0:00,NM,35,0.33
16787,FS,5,PINOLI,Natural,2016,6/21/2016 0:00,6/22/2016 0:00,CAL,6,1.5
16788,FS,5,CALPINE,Human,2016,6/30/2016 0:00,6/30/2016 0:00,CAL,6,0.25
16789,FS,5,WEST,Human,2016,07-04-2016 00:00,07-04-2016 00:00,CAL,6,0.1
16790,FS,5,JACKSON,Human,2016,8/14/2016 0:00,8/15/2016 0:00,CAL,6,1
16791,FS,5,COPPINS,Natural,2016,8/19/2016 0:00,8/19/2016 0:00,CAL,6,0.1
16792,FS,5,CLOUD,Human,2016,09-04-2016 00:00,09-04-2016 00:00,CAL,6,0.1
16793,FS,2,Junkins,Human,2016,10/17/2016 0:00,,COL,8,181320
16794,FS,5,HOWARDS,Human,2016,09-11-2016 00:00,10/17/2016 0:00,CAL,6,380
16795,FS,5,BROOK,Natural,2016,10-07-2016 00:00,10-08-2016 00:00,CAL,6,1
16796,FS,5,Cedar Pass,Human,2016,11-05-2016 00:00,11-05-2016 00:00,CAL,6,0.1
16797,FS,5,WILLOW,Human,2016,11/22/2016 0:00,11/22/2016 0:00,CAL,6,0.1
16798,FS,5,HARDING,Natural,2016,05-06-2016 00:00,05-07-2016 00:00,CAL,6,0.25
16799,FS,5,TRANSFER,Human,2016,05-06-2016 00:00,05-07-2016 00:00,CAL,6,0.1
16800,FS,5,SHRITAIL,Human,2016,07-12-2016 00:00,07-12-2016 00:00,CAL,6,0.28
16801,FS,5,LOCH,Human,2016,8/25/2016 0:00,8/26/2016 0:00,CAL,6,0.1
16802,FS,5,QUARTZ,Natural,2016,10-07-2016 00:00,10-07-2016 00:00,CAL,6,0.1
16803,FS,5,Violin,Human,2016,12/23/2016 0:00,12/23/2016 0:00,CAL,6,0.1
16804,FS,1,Mason,Human,2016,12-04-2016 00:00,12/14/2016 0:00,MON,30,0.1
16809,FS,3,Fill,Natural,2016,9/15/2016 0:00,10-12-2016 00:00,ARI,4,3265
16810,FS,3,344,Human,2016,12-05-2016 00:00,12-05-2016 00:00,ARI,4,0.4
16811,FS,3,Aliso Canyon,Human,2016,12/15/2016 0:00,12/16/2016 0:00,ARI,4,32.6
16812,FS,3,Ruiz Canyon,Natural,2016,7/26/2016 0:00,7/26/2016 0:00,NM,35,0.1
16813,FS,3,Quemazones,Natural,2016,7/27/2016 0:00,7/27/2016 0:00,NM,35,0.1
16814,FS,3,East Fork,Natural,2016,7/29/2016 0:00,7/30/2016 0:00,NM,35,0.1
16815,FS,3,Calaveras,Natural,2016,7/31/2016 0:00,08-04-2016 00:00,NM,35,0.1
16816,FS,3,Puertocito,Natural,2016,7/31/2016 0:00,08-02-2016 00:00,NM,35,0.1
16817,FS,3,Cuerno,Natural,2016,08-01-2016 00:00,10/25/2016 0:00,NM,35,700
16818,FS,3,Papas,Natural,2016,08-01-2016 00:00,08-02-2016 00:00,NM,35,0.1
16819,FS,3,Creek 1,Natural,2016,08-08-2016 00:00,08-08-2016 00:00,NM,35,0.1
16820,FS,3,Ojito,Natural,2016,08-08-2016 00:00,08-08-2016 00:00,NM,35,0.1
16821,FS,3,Max,Natural,2016,08-07-2016 00:00,08-11-2016 00:00,NM,35,0.1
16822,FS,3,Elk,Natural,2016,08-07-2016 00:00,8/22/2016 0:00,NM,35,0.1
16823,FS,3,Guadalupe,Natural,2016,08-08-2016 00:00,8/13/2016 0:00,NM,35,0.6
16824,FS,3,Meadow,Human,2016,08-11-2016 00:00,08-11-2016 00:00,NM,35,0.1
16825,FS,3,254,Human,2016,8/13/2016 0:00,8/13/2016 0:00,NM,35,0.1
16826,FS,4,JOHNSON,Natural,2016,10-02-2016 00:00,10-03-2016 00:00,IDA,16,1.1
16827,FS,4,RA 2 BOISE CO,Human,2016,10-12-2016 00:00,10/13/2016 0:00,IDA,16,0.1
16828,FS,4,CHARTER,Natural,2016,10/16/2016 0:00,10/17/2016 0:00,IDA,16,0.1
16829,FS,4,Spanish,Natural,2016,7/31/2016 0:00,08-01-2016 00:00,UTA,49,0.1
16835,FS,2,RED DEER,Human,2016,10/30/2016 0:00,10/30/2016 0:00,COL,8,0.1
16836,FS,3,Hertado Mesa,Natural,2016,7/21/2016 0:00,7/22/2016 0:00,NM,35,0.1
16837,FS,3,Albright,Natural,2016,7/21/2016 0:00,7/22/2016 0:00,NM,35,0.1
16838,FS,3,Bear,Natural,2016,7/21/2016 0:00,7/23/2016 0:00,NM,35,0.25
16839,FS,3,Leyba,Natural,2016,7/22/2016 0:00,7/23/2016 0:00,NM,35,1.5
16840,FS,3,Virgin,Natural,2016,7/24/2016 0:00,8/25/2016 0:00,NM,35,70
16841,FS,3,Medio,Natural,2016,7/24/2016 0:00,7/26/2016 0:00,NM,35,0.1
16842,FS,3,Capulin,Natural,2016,7/24/2016 0:00,7/25/2016 0:00,NM,35,0.25
16843,FS,3,Cow,Natural,2016,7/25/2016 0:00,7/25/2016 0:00,NM,35,0.1
16844,FS,4,NEEDLES,Human,2016,9/23/2016 0:00,9/23/2016 0:00,IDA,16,0.1
16845,FS,4,SHORE,Human,2016,10-02-2016 00:00,10-02-2016 00:00,IDA,16,0.25
16846,FS,4,View,Human,2016,2/28/2016 0:00,2/28/2016 0:00,UTA,49,0.1
16847,FS,4,View 2,Human,2016,2/28/2016 0:00,2/28/2016 0:00,UTA,49,0.1
16848,FS,4,Saddle,Natural,2016,06-12-2016 00:00,9/15/2016 0:00,UTA,49,2299
16849,FS,4,Aspen,Natural,2016,6/15/2016 0:00,6/29/2016 0:00,UTA,49,355
16850,FS,4,Main Canyon,Natural,2016,09-08-2016 00:00,9/23/2016 0:00,UTA,49,26
16851,FS,4,Harmony Heights,Natural,2016,09-12-2016 00:00,9/14/2016 0:00,UTA,49,0.5
16852,FS,1,Pole,Natural,2016,6/30/2016 0:00,09-07-2016 00:00,MON,30,62
16853,FS,1,Hamby,Natural,2016,07-04-2016 00:00,7/16/2016 0:00,MON,30,0.1
16854,FS,1,Mile 5,Human,2016,7/19/2016 0:00,7/19/2016 0:00,MON,30,0.25
16855,FS,1,Little Blacktail,Human,2016,7/29/2016 0:00,7/29/2016 0:00,MON,30,0.1
16856,FS,1,Kit Carson,Natural,2016,7/31/2016 0:00,08-05-2016 00:00,MON,30,6
16857,FS,1,East Fork,Natural,2016,08-02-2016 00:00,08-05-2016 00:00,MON,30,4.1
16858,FS,1,Davidson,Natural,2016,08-06-2016 00:00,08-06-2016 00:00,MON,30,0.1
16859,FS,1,Nez Perce,Natural,2016,8/13/2016 0:00,11/18/2016 0:00,MON,30,687
16860,FS,1,100,Human,2016,7/29/2016 0:00,7/30/2016 0:00,MON,30,0.1
16861,FS,1,Sheep Creek,Natural,2016,8/19/2016 0:00,8/22/2016 0:00,MON,30,0.5
16862,FS,1,Grouse Creek,Natural,2016,8/19/2016 0:00,8/20/2016 0:00,MON,30,0.1
16863,FS,1,Spring Creek,Human,2016,8/19/2016 0:00,8/19/2016 0:00,MON,30,0.1
16864,FS,1,1862,Human,2016,8/20/2016 0:00,8/20/2016 0:00,MON,30,0.1
16865,FS,1,Cottonwood,Human,2016,8/20/2016 0:00,8/21/2016 0:00,MON,30,0.1
16866,FS,1,Tower 14,Human,2016,8/21/2016 0:00,8/21/2016 0:00,MON,30,0.1
16867,FS,1,1 Mile,Human,2016,8/28/2016 0:00,8/28/2016 0:00,MON,30,0.1
16868,FS,1,School Bus Flats,Natural,2016,09-01-2016 00:00,09-01-2016 00:00,MON,30,0.1
16869,FS,1,Thursday Night,Natural,2016,09-01-2016 00:00,9/17/2016 0:00,MON,30,0.1
16870,FS,1,Carp Creek,Human,2016,09-05-2016 00:00,09-06-2016 00:00,MON,30,0.1
16871,FS,1,Switch Back Cabin,Human,2016,09-10-2016 00:00,09-10-2016 00:00,MON,30,0.1
16872,FS,1,Hyde Creek,Human,2016,9/25/2016 0:00,9/26/2016 0:00,MON,30,0.1
16873,FS,1,Helmet Pass Fire,Human,2016,9/18/2016 0:00,9/19/2016 0:00,MON,30,0.1
16874,FS,1,Sheep,Human,2016,9/29/2016 0:00,9/29/2016 0:00,MON,30,0.1
16875,FS,1,7 Mile,Human,2016,10/19/2016 0:00,10/19/2016 0:00,MON,30,0.1
16876,FS,1,McDougal Gulch,Human,2016,10/23/2016 0:00,10/26/2016 0:00,MON,30,0.1
16877,FS,2,175 Road,Human,2016,2/21/2016 0:00,2/21/2016 0:00,COL,8,3.2
16878,FS,2,454,Human,2016,07-03-2016 00:00,07-03-2016 00:00,COL,8,0.1
16879,FS,2,Naylor,Human,2016,08-04-2016 00:00,08-04-2016 00:00,COL,8,0.1
16880,FS,2,CRATER LAKES,Human,2016,9/28/2016 0:00,9/28/2016 0:00,COL,8,0.1
16881,FS,3,Precopia,Human,2016,12-05-2016 00:00,12-05-2016 00:00,ARI,4,8.8
16882,FS,3,Dark Canyon,Human,2016,07-10-2016 00:00,07-11-2016 00:00,NM,35,0.25
16883,FS,3,Manzanares,Natural,2016,7/18/2016 0:00,7/18/2016 0:00,NM,35,0.5
